"Sample","Traverse","hc.nm.","Pmax.µN.","S.µN.nm.","A.nm.2.","hmax.nm.","heff.nm.","Er.GPa.","E.GPa.","H.GPa.","A","hf.nm.","m","X.mm.","Y.mm.","PERCENTDIST","ABSDIST","Drift.nm.s.","Species","Macaca"
"4X0315","BuccalBase",326.73802,16357.06279,188.179865,3420298.895,391.198373,391.929889,90.152121,91.72980946,4.782349,5.981604,252.594808,1.602981,-51.361003,2.212,33.33333333,99.8010521,-0.047609,"Pan troglodytes","Other"
"4X0315","BuccalBase",353.162021,12441.63916,190.728769,3942878.111,402.185889,402.0861,85.1029,86.18033971,3.155471,2.12739,283.587814,1.816564,-51.343503,2.2025,39.98394687,119.7131989,0.135466,"Pan troglodytes","Other"
"4X0315","BuccalBase",326.608747,14583.91635,168.762774,3417828.89,390.99737,391.421247,80.879103,81.57846484,4.267012,1.766085,236.809655,1.789141,-51.326003,2.193,46.63457573,139.6253917,-0.085253,"Pan troglodytes","Other"
"4X0315","BuccalBase",326.177468,12185.44135,134.311613,3409594.594,394.596838,394.221331,64.446157,64.01633652,3.573868,3.97919,248.114905,1.610429,-51.308503,2.183,53.36549318,159.7779709,-0.124421,"Pan troglodytes","Other"
"4X0315","BuccalBase",330.225316,13578.72272,168.213984,3487248.706,392.320257,390.767501,79.809661,80.4190769,3.893821,0.204198,216.971075,2.153,-51.291003,2.1735,60.016071,179.6900109,-0.117147,"Pan troglodytes","Other"
"4X0315","BuccalBase",336.384193,13106.55837,167.30536,3606987.428,394.639518,395.138549,78.049903,78.51636469,3.633658,0.863579,244.703135,1.92031,-51.273003,2.1635,66.89343392,200.2810525,-0.091012,"Pan troglodytes","Other"
"4X0315","BuccalBase",346.334244,9414.616192,147.151085,3804474.901,394.435527,394.318683,66.842231,66.54376681,2.474616,0.11873,249.298838,2.26667,-51.220503,2.135,86.84521243,260.0173071,-0.063974,"Pan troglodytes","Other"
"4X0315","BuccalBase",340.536806,8834.842435,128.136333,3688801.164,393.999672,392.248383,59.110482,58.42816614,2.395044,0.250249,247.1834,2.103953,-51.203503,2.1255,93.34940178,279.4910553,-0.076683,"Pan troglodytes","Other"
"4X0315","BuccalBase",340.416924,8151.451769,113.722928,3686427.081,394.178427,394.175554,52.478334,51.55814697,2.211207,0.053709,227.106178,2.330826,-51.186003,2.116,100,299.4031563,-0.100745,"Pan troglodytes","Other"
"4X0315","BuccalCusp",330.197868,10516.35051,121.400701,3486719.342,395.326823,395.166709,57.603322,56.85960256,3.016116,0.167473,211.576555,2.119364,-58.481503,-1.756,0,0,-0.538792,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.293945,12099.11714,158.757087,3644504.884,395.389073,395.452577,73.679841,73.81829486,3.319825,0.750899,247.66907,1.939123,-58.461503,-1.756,1.960784314,20,0.193696,"Pan troglodytes","Other"
"4X0315","BuccalCusp",335.463306,14386.78909,191.725474,3588962.183,391.312202,391.74217,89.666498,91.19376912,4.008621,1.910028,255.44734,1.816332,-58.441503,-1.756,3.921568627,40,0.323486,"Pan troglodytes","Other"
"4X0315","BuccalCusp",337.03862,15185.0168,204.254621,3619823.053,392.095136,392.796294,95.118074,97.23974656,4.194961,3.321953,263.861918,1.734304,-58.401503,-1.756,7.843137255,80,0.220295,"Pan troglodytes","Other"
"4X0315","BuccalCusp",337.750799,15547.93137,214.663247,3633815.955,391.656546,392.072853,99.772547,102.4515431,4.278679,1.387299,254.850272,1.89457,-58.381503,-1.756,9.803921569,100,0.126461,"Pan troglodytes","Other"
"4X0315","BuccalCusp",336.003847,14553.27689,195.714495,3599537.43,391.052974,391.773644,91.397533,93.10677516,4.043096,0.679193,243.447038,1.994717,-58.361503,-1.756,11.76470588,120,0.099396,"Pan troglodytes","Other"
"4X0315","BuccalCusp",339.091566,16502.41873,225.469914,3660228.748,393.32875,393.984983,104.416544,107.698004,4.508576,1.920416,258.848383,1.84635,-58.321503,-1.756,15.68627451,160,0.007056,"Pan troglodytes","Other"
"4X0315","BuccalCusp",339.091897,16488.2795,229.186122,3660235.274,392.470385,393.048958,106.137448,109.6540531,4.504705,1.450856,256.423698,1.899083,-58.301503,-1.756,17.64705882,180,0.016615,"Pan troglodytes","Other"
"4X0315","BuccalCusp",342.672074,14991.32998,225.872888,3731208.143,392.298771,392.45006,103.603445,106.7760481,4.017822,1.609648,266.929307,1.891209,-58.281503,-1.756,19.60784314,200,-0.021076,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.790438,16179.14152,234.372643,3654288.693,389.929946,390.564211,108.627633,112.4959811,4.427439,0.527736,246.985042,2.079902,-58.261503,-1.756,21.56862745,220,-0.045817,"Pan troglodytes","Other"
"4X0315","BuccalCusp",355.159922,15069.06172,232.465074,3983820.741,403.472938,403.777102,103.191196,106.3091566,3.782565,1.025115,275.614024,1.977126,-58.241003,-1.756,23.57843137,240.5,-0.025312,"Pan troglodytes","Other"
"4X0315","BuccalCusp",339.30471,16432.73394,231.631715,3664435.99,391.951511,392.512236,107.208515,110.8747413,4.484383,0.336917,240.147056,2.147702,-58.201503,-1.756,27.45098039,280,-0.041283,"Pan troglodytes","Other"
"4X0315","BuccalCusp",343.316214,16799.2952,241.241827,3744046.065,394.815874,395.543771,110.463003,114.5993446,4.486936,1.605008,263.539472,1.895613,-58.181003,-1.756,29.46078431,300.5,-0.075693,"Pan troglodytes","Other"
"4X0315","BuccalCusp",344.310366,16803.87573,232.855113,3763900.894,397.603849,398.433751,106.34119,109.886063,4.464484,0.731747,252.927444,2.016314,-58.161503,-1.756,31.37254902,320,-0.049709,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.405301,16377.6497,230.996445,3646698.153,391.214727,391.580306,107.174191,110.8355835,4.49109,0.530953,244.700105,2.071653,-58.141503,-1.756,33.33333333,340,-0.091155,"Pan troglodytes","Other"
"4X0315","BuccalCusp",337.845542,17255.50235,236.598926,3635679.39,391.88863,392.544128,109.939766,113.9989477,4.746156,1.239534,251.867817,1.928884,-58.101503,-1.756,37.25490196,380,-0.073202,"Pan troglodytes","Other"
"4X0315","BuccalCusp",345.433677,17218.87968,243.34,3786395.147,398.036312,398.504112,110.798878,114.9850696,4.547565,1.025864,259.085801,1.970282,-58.081003,-1.756,39.26470588,400.5,-0.075093,"Pan troglodytes","Other"
"4X0315","BuccalCusp",343.715825,15574.53318,223.878037,3752020.957,395.645686,395.891108,102.403238,105.4177825,4.150972,0.808135,256.809264,1.999249,-58.061503,-1.756,41.17647059,420,-0.040846,"Pan troglodytes","Other"
"4X0315","BuccalCusp",339.158129,16951.82845,240.114142,3661542.375,391.6051,392.10741,111.17843,115.4212553,4.629696,1.509159,257.745158,1.903174,-58.021503,-1.756,45.09803922,460,-0.061796,"Pan troglodytes","Other"
"4X0315","BuccalCusp",337.520062,16247.03122,229.244954,3629279.625,390.258399,390.674006,106.616494,110.199708,4.476655,1.957683,259.522436,1.850543,-58.001503,-1.756,47.05882353,480,-0.069107,"Pan troglodytes","Other"
"4X0315","BuccalCusp",349.761199,16114.48391,234.108472,3873647.864,400.591103,401.386254,105.388177,108.8016067,4.160028,0.660447,260.789557,2.042565,-57.981503,-1.756,49.01960784,500,0.064535,"Pan troglodytes","Other"
"4X0315","BuccalCusp",345.316073,17019.43803,238.92129,3784037.144,398.11233,398.741946,108.820817,112.7170228,4.497693,1.259854,261.153951,1.93148,-57.921503,-1.756,54.90196078,560,0.000488,"Pan troglodytes","Other"
"4X0315","BuccalCusp",344.730912,17498.02372,239.200546,3772314.855,399.999429,399.594991,109.117154,113.0562523,4.638537,1.334507,259.301228,1.917836,-57.901503,-1.756,56.8627451,580,-0.110358,"Pan troglodytes","Other"
"4X0315","BuccalCusp",346.576088,16283.77167,242.077406,3809337.094,397.479726,397.026185,109.891571,113.943676,4.2747,1.008648,263.796581,1.980615,-57.881003,-1.756,58.87254902,600.5,-0.050203,"Pan troglodytes","Other"
"4X0315","BuccalCusp",335.078121,17777.02041,241.364498,3581435.339,389.258493,390.317253,113.000317,117.5194486,4.963658,0.800319,242.725283,2.003905,-57.861503,-1.756,60.78431373,620,-0.029062,"Pan troglodytes","Other"
"4X0315","BuccalCusp",343.617265,18003.4193,244.39145,3750053.275,398.145796,398.867006,111.815528,116.1541351,4.800844,1.602357,259.667817,1.889591,-57.841003,-1.756,62.79411765,640.5,-0.041092,"Pan troglodytes","Other"
"4X0315","BuccalCusp",343.24348,17633.69974,251.266813,3742595.415,395.630698,395.877868,115.075672,119.9185807,4.711623,0.290652,242.34075,2.187787,-57.821503,-1.756,64.70588235,660,-0.048422,"Pan troglodytes","Other"
"4X0315","BuccalCusp",341.956903,16377.32854,254.200777,3716979.07,390.431561,390.276962,116.81985,121.9423471,4.406086,0.423814,252.188965,2.143333,-57.801503,-1.756,66.66666667,680,-0.059368,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.033949,17416.72505,233.320059,3639386.388,393.801497,394.019465,108.360955,112.1909826,4.785621,1.840094,255.435402,1.856517,-57.781503,-1.756,68.62745098,700,-0.05327,"Pan troglodytes","Other"
"4X0315","BuccalCusp",341.715245,17298.74032,240.048546,3712176.84,394.7676,395.762876,110.387419,114.5125771,4.659999,3.655889,269.688607,1.749488,-57.761503,-1.756,70.58823529,720,-0.047461,"Pan troglodytes","Other"
"4X0315","BuccalCusp",341.426153,17975.17227,231.331154,3706435.898,399.727966,399.703558,106.46104,110.0225838,4.849719,2.9343,262.103077,1.770847,-57.741503,-1.756,72.54901961,740,-0.113322,"Pan troglodytes","Other"
"4X0315","BuccalCusp",341.296468,17172.50578,239.199179,3703861.9,393.829899,395.140212,110.120233,114.205959,4.636379,0.949416,253.132775,1.978049,-57.721003,-1.756,74.55882353,760.5,-0.058959,"Pan troglodytes","Other"
"4X0315","BuccalCusp",341.704672,17380.6963,236.154169,3711966.811,396.406365,396.903876,108.599644,112.4639629,4.682342,1.079328,253.35906,1.950365,-57.701003,-1.756,76.51960784,780.5,-0.092287,"Pan troglodytes","Other"
"4X0315","BuccalCusp",333.152335,18085.07678,237.130476,3543916.107,389.50593,390.352101,111.604186,115.9109198,5.103133,1.478825,245.994563,1.892808,-57.661003,-1.756,80.44117647,820.5,-0.039713,"Pan troglodytes","Other"
"4X0315","BuccalCusp",335.871951,16925.15908,233.011786,3596955.637,390.32053,390.349321,108.854196,112.7552235,4.705412,0.625309,242.058333,2.041549,-57.641003,-1.756,82.40196078,840.5,-0.043601,"Pan troglodytes","Other"
"4X0315","BuccalCusp",331.659197,18407.04422,236.418533,3514954.755,388.820951,390.052602,111.726573,116.0517523,5.23678,2.687344,250.758807,1.789078,-57.601003,-1.756,86.32352941,880.5,-0.084535,"Pan troglodytes","Other"
"4X0315","BuccalCusp",344.522174,18207.85556,244.803742,3768137.461,399.926898,400.305192,111.735072,116.0615335,4.832057,1.127592,255.463356,1.947392,-57.561003,-1.756,90.24509804,920.5,-0.046334,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.308338,16278.9635,223.712567,3644788.323,392.11537,392.883826,103.82192,107.0236311,4.466367,0.434662,240.440798,2.094938,-57.541003,-1.756,92.20588235,940.5,-0.042982,"Pan troglodytes","Other"
"4X0315","BuccalCusp",338.404178,19329.06677,232.965487,3646676.036,408.832209,400.631421,108.088085,111.8790645,5.300462,4.494305,260.237649,1.69211,-57.521503,-1.756,94.11764706,960,-0.02003,"Pan troglodytes","Other"
"4X0315","BuccalCusp",342.011884,18513.52438,239.634062,3718072.053,399.68655,399.954996,110.10942,114.1935536,4.979334,1.709724,255.609481,1.868369,-57.501503,-1.756,96.07843137,980,-0.043615,"Pan troglodytes","Other"
"4X0315","BuccalCusp",342.617483,17795.13202,239.811402,3730121.089,397.648411,398.271004,110.012793,114.0827073,4.770658,1.904603,260.532806,1.856192,-57.481503,-1.756,98.03921569,1000,0.021445,"Pan troglodytes","Other"
"4X0315","BuccalCusp",334.071637,18001.01961,239.149767,3561803.107,390.324531,390.524816,112.271581,116.6793059,5.053906,1.789854,250.210073,1.86413,-57.461503,-1.756,100,1020,-0.054133,"Pan troglodytes","Other"
"4X0315","BuccalWall",339.177172,14823.66094,211.68683,3661918.241,391.496847,391.696952,98.010893,100.473508,4.048059,0.678656,250.377312,2.018092,-57.909003,-3.2395,0,0,-0.015861,"Pan troglodytes","Other"
"4X0315","BuccalWall",346.861566,15710.17043,224.433593,3815080.358,398.483599,399.360961,101.805407,104.7423857,4.117913,1.368845,265.691886,1.90958,-57.889503,-3.235,2.381643142,20.0124961,0.040713,"Pan troglodytes","Other"
"4X0315","BuccalWall",349.90573,16011.34201,233.066256,3876578.215,401.30458,401.429733,104.879342,108.2234036,4.130277,1.84199,273.079296,1.86831,-57.869503,-3.2305,4.821284926,40.5123438,0.017307,"Pan troglodytes","Other"
"4X0315","BuccalWall",340.558621,15699.34078,227.337669,3689233.247,392.306918,392.351646,104.866838,108.2092021,4.255448,1.389942,260.365035,1.91126,-57.850503,-3.2265,7.131785094,59.92703897,-0.016804,"Pan troglodytes","Other"
"4X0315","BuccalWall",337.073411,16393.68597,226.777013,3620506.046,390.769957,391.290831,105.596426,109.0384086,4.52801,1.311959,252.960395,1.913552,-57.830503,-3.222,9.571438642,80.42698552,0.008019,"Pan troglodytes","Other"
"4X0315","BuccalWall",341.347432,16561.17095,240.51767,3704873.338,393.830346,392.989701,110.712111,114.8854009,4.470104,2.458578,267.39875,1.823956,-57.811503,-3.217,11.90821571,100.0624805,-0.006763,"Pan troglodytes","Other"
"4X0315","BuccalWall",338.519405,16180.00484,231.202656,3648946.218,390.723182,391.005842,107.236817,110.907031,4.434158,0.943634,252.612654,1.977556,-57.792003,-3.2135,14.26357019,119.8540779,-0.037282,"Pan troglodytes","Other"
"4X0315","BuccalWall",339.369102,16086.73673,235.392731,3665707.462,390.280729,390.624094,108.930369,112.842409,4.38844,2.987545,268.445159,1.78781,-57.772003,-3.2085,16.71625436,140.4635184,-0.019141,"Pan troglodytes","Other"
"4X0315","BuccalWall",341.892754,16464.84861,234.812779,3715704.01,393.652654,394.48204,107.928465,111.6966786,4.431152,1.237914,258.871429,1.934005,-57.753003,-3.2045,19.02673846,159.8780785,-0.033101,"Pan troglodytes","Other"
"4X0315","BuccalWall",352.112121,14695.38841,241.176538,3921443.235,397.233828,397.811182,107.906329,111.6713898,3.747444,0.851192,274.367507,2.025923,-57.733503,-3.2005,21.39535528,179.7811169,-0.043995,"Pan troglodytes","Other"
"4X0315","BuccalWall",340.569169,17343.33834,249.015759,3689442.181,392.378969,392.804834,114.863305,119.6726389,4.700802,1.629605,260.586283,1.898395,-57.713503,-3.196,23.83500753,200.2810525,-0.036843,"Pan troglodytes","Other"
"4X0315","BuccalWall",338.379066,17091.70354,248.796186,3646181.382,389.519641,389.902274,115.440822,120.3416969,4.687563,1.548125,258.75317,1.909078,-57.694003,-3.1915,26.2165838,220.2929867,-0.047823,"Pan troglodytes","Other"
"4X0315","BuccalWall",336.757417,17263.46745,246.35208,3614305.023,388.832669,389.314718,114.809721,119.6105994,4.776428,2.254955,260.350092,1.840343,-57.675003,-3.187,28.5401077,239.8171178,-0.070913,"Pan troglodytes","Other"
"4X0315","BuccalWall",336.622904,16879.30378,228.894597,3611666.903,391.25347,391.929923,106.712802,110.3094678,4.673549,9.351335,275.664026,1.576643,-57.655503,-3.1825,30.92171001,259.8292709,-0.075628,"Pan troglodytes","Other"
"4X0315","BuccalWall",345.49473,17072.06314,254.752459,3787619.555,395.89032,395.755471,115.97651,120.962966,4.507333,2.081059,270.684201,1.866336,-57.635503,-3.178,33.3613699,280.3292707,-0.054893,"Pan troglodytes","Other"
"4X0315","BuccalWall",336.476567,17507.49786,245.869218,3608797.896,388.990078,389.881476,114.672085,119.4512741,4.851338,5.263553,269.370898,1.692409,-57.616503,-3.1745,35.65892547,299.6351949,-0.08376,"Pan troglodytes","Other"
"4X0315","BuccalWall",342.587815,17359.11773,260.06123,3729530.388,391.961404,392.650403,119.311791,124.8456643,4.654505,1.29762,262.405672,1.951228,-57.596503,-3.169,38.12459048,320.3537108,-0.051484,"Pan troglodytes","Other"
"4X0315","BuccalWall",345.889259,16639.71847,248.399465,3795536.278,396.721855,396.130063,112.966302,117.4802071,4.384023,1.25569,265.608907,1.948434,-57.557003,-3.161,42.91980478,360.6469881,-0.051742,"Pan troglodytes","Other"
"4X0315","BuccalWall",337.426837,16873.59019,234.664753,3627447.582,390.676764,391.355655,109.164673,113.1106674,4.651643,0.824228,247.668079,1.998295,-57.538003,-3.1565,45.24331618,380.1710142,-0.040667,"Pan troglodytes","Other"
"4X0315","BuccalWall",336.628358,17692.28053,240.2907,3611773.847,391.071325,391.849848,112.024113,116.3942751,4.898502,1.686533,253.561665,1.878184,-57.499003,-3.147,50.01956747,420.3049488,-0.059332,"Pan troglodytes","Other"
"4X0315","BuccalWall",337.387372,17574.6192,243.118661,3626672.145,390.787835,391.603549,113.109472,117.6453928,4.845935,1.07585,250.015356,1.958662,-57.479503,-3.1435,52.37509501,440.0980004,-0.038757,"Pan troglodytes","Other"
"4X0315","BuccalWall",339.3729,14253.91447,217.060216,3665782.457,388.177557,388.623914,100.445785,103.2092332,3.888369,1.58904,264.628575,1.888215,-57.460003,-3.1385,54.76971194,460.2195128,-0.048794,"Pan troglodytes","Other"
"4X0315","BuccalWall",340.85016,15580.10326,221.989992,3695010.06,393.053499,393.488017,102.319972,105.3236668,4.216525,0.262826,240.212132,2.183921,-57.440503,-3.1345,57.13827742,480.1221199,-0.043506,"Pan troglodytes","Other"
"4X0315","BuccalWall",345.362404,14438.01523,234.808526,3784966.012,391.58346,391.47875,106.934464,110.5621677,3.814569,0.19384,251.820723,2.271288,-57.420503,-3.1295,59.59097996,500.7317146,-0.060228,"Pan troglodytes","Other"
"4X0315","LingualBase",338.359434,12515.54634,167.768626,3645794.689,394.055928,394.309465,77.848361,78.29885029,3.432872,2.692355,264.792541,1.736151,-66.555003,-3.514,100,399.8099549,-0.660603,"Pan troglodytes","Other"
"4X0315","LingualBase",331.018599,15161.07114,186.42199,3502564.032,391.622643,392.013568,88.25492,89.63843429,4.328564,2.032261,246.413023,1.790318,-66.540003,-3.501,95.03528355,379.9605243,0.259433,"Pan troglodytes","Other"
"4X0315","LingualBase",337.640411,13457.94479,181.995954,3631645.374,393.023127,393.100208,84.61451,85.64636166,3.705743,2.539706,262.873348,1.761098,-66.525003,-3.4875,89.98865865,359.7836155,0.538111,"Pan troglodytes","Other"
"4X0315","LingualBase",332.698162,13421.05089,170.591625,3535094.912,391.3543,391.703334,80.388143,81.04592364,3.796518,1.147774,244.148882,1.875528,-66.509503,-3.475,85.01143289,339.8841714,0.518908,"Pan troglodytes","Other"
"4X0315","LingualBase",333.429568,13369.72349,167.48677,3549305.781,392.860721,393.298731,78.766877,79.29082516,3.766856,0.998008,242.140478,1.893607,-66.479503,-3.4485,75,299.8574661,0.278033,"Pan troglodytes","Other"
"4X0315","LingualBase",347.186619,14083.07337,195.009591,3821624.774,401.111833,401.349622,88.382601,89.77894779,3.685101,0.118516,236.118717,2.287967,-66.449003,-3.4225,64.97616048,259.7811579,0.197582,"Pan troglodytes","Other"
